Experiment,Cell,Molecule Name,IC50 (Num) (uM),IC50 (Mod),PGP,Hour_after
mavda,TMPRSS2,ASAP-0015242-001,0.835,=,1,72
mavda,TMPRSS2,ASAP-0015239-001,1.7,=,1,72
mavda,TMPRSS2,ASAP-0015239-001,1.38,=,1,72
mavda,TMPRSS2,ASAP-0015229-001,0.372,=,1,72
mavda,TMPRSS2,ASAP-0015229-001,0.504,=,1,72
mavda,TMPRSS2,ASAP-0015227-001,0.305,=,1,72
mavda,TMPRSS2,ASAP-0015227-001,0.333,=,1,72
mavda,TMPRSS2,ASAP-0015225-001,1.01,=,1,72
mavda,TMPRSS2,ASAP-0015225-001,0.682,=,1,72
mavda,TMPRSS2,ASAP-0015223-001,0.736,=,1,72
mavda,TMPRSS2,ASAP-0015223-001,0.826,=,1,72
mavda,TMPRSS2,ASAP-0015108-001,1.61,=,1,72
mavda,TMPRSS2,ASAP-0015108-001,0.881,=,1,72
mavda,TMPRSS2,ASAP-0015099-001,0.239,=,1,72
mavda,TMPRSS2,ASAP-0015099-001,0.208,=,1,72
mavda,TMPRSS2,ASAP-0015096-001,0.294,=,1,72
mavda,TMPRSS2,ASAP-0015096-001,0.218,=,1,72
mavda,TMPRSS2,ASAP-0015092-001,0.259,=,1,72
mavda,TMPRSS2,ASAP-0015092-001,0.235,=,1,72
mavda,TMPRSS2,ASAP-0015085-001,0.468,=,1,72
mavda,TMPRSS2,ASAP-0015085-001,0.582,=,1,72
mavda,TMPRSS2,ASAP-0014973-001,15.6,=,1,72
mavda,TMPRSS2,ASAP-0014973-001,17.7,=,1,72
mavda,TMPRSS2,ASAP-0014970-001,0.196,=,1,72
mavda,TMPRSS2,ASAP-0014970-001,0.246,=,1,72
mavda,TMPRSS2,ASAP-0014966-001,1.46,=,1,72
mavda,TMPRSS2,ASAP-0014966-001,1.78,=,1,72
mavda,TMPRSS2,ASAP-0014963-001,7.25,=,1,72
mavda,TMPRSS2,ASAP-0014963-001,7.33,=,1,72
mavda,TMPRSS2,ASAP-0014948-001,2.28,=,1,72
mavda,TMPRSS2,ASAP-0014948-001,2.16,=,1,72
mavda,TMPRSS2,ASAP-0014936-001,2.11,=,1,72
mavda,TMPRSS2,ASAP-0014936-001,2.01,=,1,72
mavda,TMPRSS2,ASAP-0014925-001,0.161,=,1,72
mavda,TMPRSS2,ASAP-0014925-001,0.136,=,1,72
mavda,TMPRSS2,ASAP-0014900-001,0.357,=,1,72
mavda,TMPRSS2,ASAP-0014900-001,0.302,=,1,72
mavda,TMPRSS2,ASAP-0014889-001,36,>,1,72
mavda,TMPRSS2,ASAP-0014889-001,36,>,1,72
mavda,TMPRSS2,ASAP-0014888-001,18.8,=,1,72
mavda,TMPRSS2,ASAP-0014888-001,20.5,=,1,72
mavda,TMPRSS2,ASAP-0014882-001,2.59,=,1,72
mavda,TMPRSS2,ASAP-0014882-001,1.7,=,1,72
mavda,TMPRSS2,ASAP-0014881-001,1.74,=,1,72
mavda,TMPRSS2,ASAP-0014881-001,0.956,=,1,72
mavda,TMPRSS2,ASAP-0014791-001,6.12,=,1,72
mavda,TMPRSS2,ASAP-0014791-001,6.06,=,1,72
mavda,TMPRSS2,ASAP-0014789-001,1.4,=,1,72
mavda,TMPRSS2,ASAP-0014789-001,1.4,=,1,72
mavda,TMPRSS2,ASAP-0014784-001,3.1,=,1,72
mavda,TMPRSS2,ASAP-0014784-001,3.39,=,1,72
mavda,TMPRSS2,ASAP-0014776-001,0.197,=,1,72
mavda,TMPRSS2,ASAP-0014776-001,0.21,=,1,72
mavda,TMPRSS2,ASAP-0014773-001,0.238,=,1,72
mavda,TMPRSS2,ASAP-0014773-001,0.224,=,1,72
mavda,TMPRSS2,ASAP-0014770-001,0.382,=,1,72
mavda,TMPRSS2,ASAP-0014770-001,0.246,=,1,72
mavda,TMPRSS2,ASAP-0014764-001,0.2,=,1,72
mavda,TMPRSS2,ASAP-0014764-001,0.496,=,1,72
mavda,TMPRSS2,ASAP-0014762-001,2.23,=,1,72
mavda,TMPRSS2,ASAP-0014762-001,2.06,=,1,72
mavda,TMPRSS2,ASAP-0014758-001,3.17,=,1,72
mavda,TMPRSS2,ASAP-0014758-001,3.26,=,1,72
mavda,TMPRSS2,ASAP-0014753-001,0.302,=,1,72
mavda,TMPRSS2,ASAP-0014753-001,0.289,=,1,72
mavda,TMPRSS2,ASAP-0014750-001,0.116,=,1,72
mavda,TMPRSS2,ASAP-0014750-001,0.133,=,1,72
mavda,TMPRSS2,ASAP-0014745-001,2.41,=,1,72
mavda,TMPRSS2,ASAP-0014745-001,2.5,=,1,72
mavda,TMPRSS2,ASAP-0014717-001,0.425,=,1,72
mavda,TMPRSS2,ASAP-0014717-001,0.408,=,1,72
mavda,TMPRSS2,ASAP-0014632-001,1.63,=,1,72
mavda,TMPRSS2,ASAP-0014632-001,2.24,=,1,72
mavda,TMPRSS2,ASAP-0014612-001,4.54,=,1,72
mavda,TMPRSS2,ASAP-0014612-001,4.18,=,1,72
mavda,TMPRSS2,ASAP-0014551-001,2.56,=,1,72
mavda,TMPRSS2,ASAP-0014551-001,2.37,=,1,72
mavda,TMPRSS2,ASAP-0013925-001,0.303,=,1,72
mavda,TMPRSS2,ASAP-0013925-001,0.33,=,1,72
mavda,TMPRSS2,ASAP-0013898-001,0.449,=,1,72
mavda,TMPRSS2,ASAP-0013898-001,0.426,=,1,72
mavda,TMPRSS2,ASAP-0013894-001,0.687,=,1,72
mavda,TMPRSS2,ASAP-0013894-001,0.713,=,1,72
mavda,TMPRSS2,ASAP-0013892-001,6.99,=,1,72
mavda,TMPRSS2,ASAP-0013892-001,5.9,=,1,72
mavda,TMPRSS2,ASAP-0013891-001,0.538,=,1,72
mavda,TMPRSS2,ASAP-0013891-001,0.474,=,1,72
mavda,TMPRSS2,ASAP-0013890-001,0.347,=,1,72
mavda,TMPRSS2,ASAP-0013890-001,0.388,=,1,72
mavda,TMPRSS2,ASAP-0013731-001,1.37,=,1,72
mavda,TMPRSS2,ASAP-0013731-001,1.35,=,1,72
mavda,TMPRSS2,ASAP-0013722-001,0.121,=,1,72
mavda,TMPRSS2,ASAP-0013722-001,0.149,=,1,72
mavda,TMPRSS2,ASAP-0013721-001,1.89,=,1,72
mavda,TMPRSS2,ASAP-0013721-001,3.44,=,1,72
mavda,TMPRSS2,ASAP-0013720-001,1.34,=,1,72
mavda,TMPRSS2,ASAP-0013720-001,1.53,=,1,72
mavda,TMPRSS2,ASAP-0013719-001,1.78,=,1,72
mavda,TMPRSS2,ASAP-0013719-001,2.6,=,1,72
mavda,TMPRSS2,ASAP-0013646-001,36,>,1,72
mavda,TMPRSS2,ASAP-0013646-001,36,>,1,72
mavda,TMPRSS2,ASAP-0013423-001,1.28,=,1,72
mavda,TMPRSS2,ASAP-0013423-001,1.23,=,1,72
mavda,TMPRSS2,ASAP-0013414-001,0.192,=,1,72
mavda,TMPRSS2,ASAP-0013414-001,0.166,=,1,72
mavda,TMPRSS2,ASAP-0013413-001,1.13,=,1,72
mavda,TMPRSS2,ASAP-0013413-001,1.23,=,1,72
mavda,TMPRSS2,ASAP-0013412-001,1.74,=,1,72
mavda,TMPRSS2,ASAP-0013412-001,3.22,=,1,72
mavda,TMPRSS2,ASAP-0013407-001,0.563,=,1,72
mavda,TMPRSS2,ASAP-0013407-001,0.781,=,1,72
mavda,TMPRSS2,ASAP-0013405-001,1.31,=,1,72
mavda,TMPRSS2,ASAP-0013405-001,1.29,=,1,72
mavda,TMPRSS2,ASAP-0013398-001,0.484,=,1,72
mavda,TMPRSS2,ASAP-0013398-001,0.505,=,1,72
mavda,TMPRSS2,ASAP-0013397-001,0.557,=,1,72
mavda,TMPRSS2,ASAP-0013397-001,0.522,=,1,72
mavda,TMPRSS2,ASAP-0013307-001,0.798,=,1,72
mavda,TMPRSS2,ASAP-0013307-001,0.605,=,1,72
mavda,TMPRSS2,ASAP-0013305-001,1.44,=,1,72
mavda,TMPRSS2,ASAP-0013305-001,1.64,=,1,72
mavda,TMPRSS2,ASAP-0013301-001,2.15,=,1,72
mavda,TMPRSS2,ASAP-0013301-001,1.22,=,1,72
mavda,TMPRSS2,ASAP-0013300-001,1.17,=,1,72
mavda,TMPRSS2,ASAP-0013300-001,1.24,=,1,72
mavda,TMPRSS2,ASAP-0013299-001,0.046,=,1,72
mavda,TMPRSS2,ASAP-0013299-001,0.049,=,1,72
mavda,TMPRSS2,ASAP-0013298-001,0.323,=,1,72
mavda,TMPRSS2,ASAP-0013298-001,0.471,=,1,72
mavda,TMPRSS2,ASAP-0013279-001,36,>,1,72
mavda,TMPRSS2,ASAP-0013279-001,36,>,1,72
mavda,TMPRSS2,ASAP-0013274-001,0.465,=,1,72
mavda,TMPRSS2,ASAP-0013274-001,0.643,=,1,72
mavda,TMPRSS2,ASAP-0013273-001,0.46,=,1,72
mavda,TMPRSS2,ASAP-0013273-001,0.471,=,1,72
mavda,TMPRSS2,ASAP-0013272-001,1.02,=,1,72
mavda,TMPRSS2,ASAP-0013272-001,1.14,=,1,72
mavda,TMPRSS2,ASAP-0013266-001,2.78,=,1,72
mavda,TMPRSS2,ASAP-0013266-001,2.5,=,1,72
mavda,TMPRSS2,ASAP-0013265-001,0.284,=,1,72
mavda,TMPRSS2,ASAP-0013265-001,0.491,=,1,72
mavda,TMPRSS2,ASAP-0013263-001,1.07,=,1,72
mavda,TMPRSS2,ASAP-0013263-001,1.2,=,1,72
mavda,TMPRSS2,ASAP-0013262-001,1.26,=,1,72
mavda,TMPRSS2,ASAP-0013262-001,1.28,=,1,72
mavda,TMPRSS2,ASAP-0013249-001,0.936,=,1,72
mavda,TMPRSS2,ASAP-0013249-001,0.813,=,1,72
mavda,TMPRSS2,ASAP-0012339-001,1.48,=,1,72
mavda,TMPRSS2,ASAP-0012339-001,1.61,=,1,72
mavda,TMPRSS2,ASAP-0012337-001,0.589,=,1,72
mavda,TMPRSS2,ASAP-0012337-001,0.498,=,1,72
mavda,TMPRSS2,ASAP-0012335-001,0.836,=,1,72
mavda,TMPRSS2,ASAP-0012335-001,0.514,=,1,72
mavda,TMPRSS2,ASAP-0012333-001,1.23,=,1,72
mavda,TMPRSS2,ASAP-0012333-001,0.907,=,1,72
mavda,TMPRSS2,ASAP-0012331-001,1.05,=,1,72
mavda,TMPRSS2,ASAP-0012331-001,1.22,=,1,72
mavda,TMPRSS2,ASAP-0011528-001,0.465,=,1,72
mavda,TMPRSS2,ASAP-0011528-001,0.433,=,1,72
mavda,TMPRSS2,ASAP-0011513-001,0.525,=,1,72
mavda,TMPRSS2,ASAP-0011513-001,0.557,=,1,72
mavda,TMPRSS2,ASAP-0011485-001,0.207,=,1,72
mavda,TMPRSS2,ASAP-0011485-001,0.109,=,1,72
mavda,TMPRSS2,ASAP-0011445-001,0.488,=,1,72
mavda,TMPRSS2,ASAP-0011445-001,0.495,=,1,72
mavda,TMPRSS2,ASAP-0011430-001,1.36,=,1,72
mavda,TMPRSS2,ASAP-0011430-001,2.61,=,1,72
mavda,TMPRSS2,ASAP-0011368-001,1.36,=,1,72
mavda,TMPRSS2,ASAP-0011368-001,1.52,=,1,72
mavda,TMPRSS2,ASAP-0011359-001,0.708,=,1,72
mavda,TMPRSS2,ASAP-0011359-001,0.663,=,1,72
mavda,TMPRSS2,ASAP-0011347-001,1.14,=,1,72
mavda,TMPRSS2,ASAP-0011347-001,1.32,=,1,72
mavda,TMPRSS2,ASAP-0011343-001,0.707,=,1,72
mavda,TMPRSS2,ASAP-0011343-001,0.427,=,1,72
mavda,TMPRSS2,ASAP-0011202-001,4.88,=,1,72
mavda,TMPRSS2,ASAP-0011202-001,4.24,=,1,72
mavda,TMPRSS2,ASAP-0011200-001,4.49,=,1,72
mavda,TMPRSS2,ASAP-0011200-001,4.5,=,1,72
mavda,TMPRSS2,ASAP-0011143-001,2.12,=,1,72
mavda,TMPRSS2,ASAP-0011143-001,1.91,=,1,72
mavda,TMPRSS2,ASAP-0011141-001,0.322,=,1,72
mavda,TMPRSS2,ASAP-0011141-001,0.398,=,1,72
mavda,TMPRSS2,ASAP-0011140-001,1.32,=,1,72
mavda,TMPRSS2,ASAP-0011140-001,1.4,=,1,72
mavda,TMPRSS2,ASAP-0011139-001,3.8,=,1,72
mavda,TMPRSS2,ASAP-0011139-001,4.22,=,1,72
mavda,TMPRSS2,ASAP-0011138-001,0.228,=,1,72
mavda,TMPRSS2,ASAP-0011138-001,0.334,=,1,72
mavda,TMPRSS2,ASAP-0011137-001,0.049,=,1,72
mavda,TMPRSS2,ASAP-0011137-001,0.051,=,1,72
mavda,TMPRSS2,ASAP-0011133-001,3.18,=,1,72
mavda,TMPRSS2,ASAP-0011133-001,4.03,=,1,72
mavda,TMPRSS2,ASAP-0011129-001,0.407,=,1,72
mavda,TMPRSS2,ASAP-0011129-001,0.491,=,1,72
mavda,TMPRSS2,ASAP-0011124-001,1.62,=,1,72
mavda,TMPRSS2,ASAP-0011124-001,1.4,=,1,72
mavda,TMPRSS2,ASAP-0011059-001,1.3,=,1,72
mavda,TMPRSS2,ASAP-0011059-001,1.43,=,1,72
mavda,TMPRSS2,ASAP-0011049-001,1.35,=,1,72
mavda,TMPRSS2,ASAP-0011049-001,1.4,=,1,72
mavda,TMPRSS2,ASAP-0011034-001,1.56,=,1,72
mavda,TMPRSS2,ASAP-0011034-001,1.47,=,1,72
mavda,TMPRSS2,ASAP-0010750-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010750-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010743-001,1.25,=,1,72
mavda,TMPRSS2,ASAP-0010743-001,1.24,=,1,72
mavda,TMPRSS2,ASAP-0010738-001,4.23,=,1,72
mavda,TMPRSS2,ASAP-0010738-001,4.18,=,1,72
mavda,TMPRSS2,ASAP-0010736-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010736-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010734-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010734-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010721-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010721-001,36,>,1,72
mavda,TMPRSS2,ASAP-0010712-001,4.03,=,1,72
mavda,TMPRSS2,ASAP-0010712-001,3.7,=,1,72
mavda,TMPRSS2,ASAP-0010711-001,2.26,=,1,72
mavda,TMPRSS2,ASAP-0010711-001,2.46,=,1,72
mavda,TMPRSS2,ASAP-0008675-001,3.12,=,1,72
mavda,TMPRSS2,ASAP-0008675-001,3.74,=,1,72
mavda,TMPRSS2,ASAP-0008672-001,2.74,=,1,72
mavda,TMPRSS2,ASAP-0008672-001,2.69,=,1,72
mavda,TMPRSS2,ASAP-0008669-001,2.38,=,1,72
mavda,TMPRSS2,ASAP-0008669-001,3.53,=,1,72
mavda,TMPRSS2,ASAP-0008665-001,1.43,=,1,72
mavda,TMPRSS2,ASAP-0008665-001,1.39,=,1,72
mavda,TMPRSS2,ASAP-0008653-001,4.19,=,1,72
mavda,TMPRSS2,ASAP-0008653-001,4.13,=,1,72
mavda,TMPRSS2,ASAP-0008642-001,4.79,=,1,72
mavda,TMPRSS2,ASAP-0008642-001,7.65,=,1,72
mavda,TMPRSS2,ASAP-0008639-001,2.86,=,1,72
mavda,TMPRSS2,ASAP-0008639-001,3.96,=,1,72
mavda,TMPRSS2,ASAP-0008502-001,1.88,=,1,72
mavda,TMPRSS2,ASAP-0008502-001,2.44,=,1,72
mavda,TMPRSS2,ASAP-0008489-001,4,=,1,72
mavda,TMPRSS2,ASAP-0008489-001,4.09,=,1,72
mavda,TMPRSS2,ASAP-0008479-001,4.21,=,1,72
mavda,TMPRSS2,ASAP-0008479-001,4.04,=,1,72
mavda,TMPRSS2,ASAP-0008452-001,7.06,=,1,72
mavda,TMPRSS2,ASAP-0008452-001,7.14,=,1,72
mavda,TMPRSS2,ASAP-0008451-001,4.23,=,1,72
mavda,TMPRSS2,ASAP-0008451-001,4.21,=,1,72
mavda,TMPRSS2,ASAP-0008420-001,1.33,=,1,72
mavda,TMPRSS2,ASAP-0008420-001,1.33,=,1,72
mavda,TMPRSS2,ASAP-0008411-001,4.15,=,1,72
mavda,TMPRSS2,ASAP-0008411-001,4.15,=,1,72
mavda,TMPRSS2,ASAP-0008330-001,3.84,=,1,72
mavda,TMPRSS2,ASAP-0008330-001,3.86,=,1,72
mavda,TMPRSS2,ASAP-0008315-001,36,>,1,72
mavda,TMPRSS2,ASAP-0008315-001,36,>,1,72
mavda,TMPRSS2,ASAP-0008314-001,1.99,=,1,72
mavda,TMPRSS2,ASAP-0008314-001,1.91,=,1,72
mavda,TMPRSS2,ASAP-0008258-001,4.05,=,1,72
mavda,TMPRSS2,ASAP-0008258-001,4.28,=,1,72
mavda,TMPRSS2,ASAP-0000774-001,0.706,=,1,72
mavda,TMPRSS2,ASAP-0000774-001,0.932,=,1,72
mavda,TMPRSS2,ASAP-0000738-001,1.19,=,1,72
mavda,TMPRSS2,ASAP-0000738-001,1.25,=,1,72
mavda,TMPRSS2,ASAP-0000734-001,3.34,=,1,72
mavda,TMPRSS2,ASAP-0000734-001,3.56,=,1,72
mavda,TMPRSS2,ASAP-0000733-001,0.253,=,1,72
mavda,TMPRSS2,ASAP-0000733-001,0.216,=,1,72
mavda,TMPRSS2,ASAP-0000733-001,0.279,=,1,72
mavda,TMPRSS2,ASAP-0000733-001,0.253,=,1,72
mavda,TMPRSS2,ASAP-0000580-001,3.44,=,1,72
mavda,TMPRSS2,ASAP-0000580-001,3.5,=,1,72
mavda,TMPRSS2,ASAP-0000541-001,1.8,=,1,72
mavda,TMPRSS2,ASAP-0000541-001,1.41,=,1,72
mavda,TMPRSS2,ASAP-0000528-001,5.44,=,1,72
mavda,TMPRSS2,ASAP-0000528-001,5.71,=,1,72
mavda,TMPRSS2,ASAP-0000526-001,1.27,=,1,72
mavda,TMPRSS2,ASAP-0000526-001,1.33,=,1,72
mavda,TMPRSS2,ASAP-0000523-001,4.27,=,1,72
mavda,TMPRSS2,ASAP-0000523-001,4.12,=,1,72
mavda,TMPRSS2,ASAP-0000375-001,1.25,=,1,72
mavda,TMPRSS2,ASAP-0000375-001,1.25,=,1,72
mavda,TMPRSS2,ASAP-0000374-001,1.34,=,1,72
mavda,TMPRSS2,ASAP-0000374-001,1.3,=,1,72
mavda,TMPRSS2,ASAP-0000373-001,1.3,=,1,72
mavda,TMPRSS2,ASAP-0000373-001,1.28,=,1,72
mavda,TMPRSS2,ASAP-0000372-001,1.29,=,1,72
mavda,TMPRSS2,ASAP-0000372-001,1.31,=,1,72
mavda,TMPRSS2,ASAP-0000370-001,0.051,=,1,72
mavda,TMPRSS2,ASAP-0000370-001,0.052,=,1,72
mavda,TMPRSS2,ASAP-0000370-001,0.051,=,1,72
mavda,TMPRSS2,ASAP-0000370-001,0.051,=,1,72
mavda,TMPRSS2,ASAP-0000272-001,0.501,=,1,72
mavda,TMPRSS2,ASAP-0000272-001,0.707,=,1,72
mavda,TMPRSS2,ASAP-0000227-001,4.34,=,1,72
mavda,TMPRSS2,ASAP-0000227-001,4.32,=,1,72
mavda,TMPRSS2,ASAP-0000223-001,10.6,=,1,72
mavda,TMPRSS2,ASAP-0000223-001,4.62,=,1,72
mavda,TMPRSS2,ASAP-0000222-001,9.67,=,1,72
mavda,TMPRSS2,ASAP-0000222-001,7.47,=,1,72
mavda,TMPRSS2,ASAP-0000221-001,4.16,=,1,72
mavda,TMPRSS2,ASAP-0000221-001,4.1,=,1,72
mavda,TMPRSS2,ASAP-0000220-001,4.36,=,1,72
mavda,TMPRSS2,ASAP-0000220-001,4.14,=,1,72
mavda,TMPRSS2,ASAP-0000219-001,7.25,=,1,72
mavda,TMPRSS2,ASAP-0000219-001,6.34,=,1,72
mavda,TMPRSS2,ASAP-0000217-001,7.5,=,1,72
mavda,TMPRSS2,ASAP-0000217-001,6.92,=,1,72
mavda,TMPRSS2,ASAP-0000216-001,4.31,=,1,72
mavda,TMPRSS2,ASAP-0000216-001,2.79,=,1,72
mavda,TMPRSS2,ASAP-0000215-001,4.25,=,1,72
mavda,TMPRSS2,ASAP-0000215-001,4.21,=,1,72
mavda,TMPRSS2,ASAP-0000214-001,9.98,=,1,72
mavda,TMPRSS2,ASAP-0000214-001,8.76,=,1,72
mavda,TMPRSS2,ASAP-0000212-001,14.6,=,1,72
mavda,TMPRSS2,ASAP-0000212-001,11.8,=,1,72
mavda,TMPRSS2,ASAP-0000211-001,4.36,=,1,72
mavda,TMPRSS2,ASAP-0000211-001,4.22,=,1,72
mavda,TMPRSS2,ASAP-0000208-001,4.43,=,1,72
mavda,TMPRSS2,ASAP-0000208-001,4.35,=,1,72
mavda,TMPRSS2,ASAP-0000207-001,4.49,=,1,72
mavda,TMPRSS2,ASAP-0000207-001,4.41,=,1,72
mavda,TMPRSS2,ASAP-0000205-001,5.37,=,1,72
mavda,TMPRSS2,ASAP-0000205-001,5.51,=,1,72
mavda,TMPRSS2,ASAP-0000171-001,7.31,=,1,72
mavda,TMPRSS2,ASAP-0000171-001,6.65,=,1,72
mavda,TMPRSS2,ASAP-0000170-001,5.86,=,1,72
mavda,TMPRSS2,ASAP-0000170-001,5.77,=,1,72
mavda,TMPRSS2,ASAP-0000169-001,4.34,=,1,72
mavda,TMPRSS2,ASAP-0000169-001,4.31,=,1,72
mavda,TMPRSS2,ASAP-0000168-001,4.22,=,1,72
mavda,TMPRSS2,ASAP-0000168-001,4.42,=,1,72
mavda,TMPRSS2,ASAP-0000167-001,4.22,=,1,72
mavda,TMPRSS2,ASAP-0000167-001,4.3,=,1,72
mavda,TMPRSS2,ASAP-0000165-001,36,>,1,72
mavda,TMPRSS2,ASAP-0000165-001,36,>,1,72
mavda,TMPRSS2,ASAP-0000164-001,4.02,=,1,72
mavda,TMPRSS2,ASAP-0000164-001,2.96,=,1,72
mavda,TMPRSS2,ASAP-0000163-001,17.2,=,1,72
mavda,TMPRSS2,ASAP-0000163-001,12.3,=,1,72
mavda,TMPRSS2,ASAP-0000161-001,3.38,=,1,72
mavda,TMPRSS2,ASAP-0000161-001,3.7,=,1,72
mavda,TMPRSS2,ASAP-0000160-001,5.66,=,1,72
mavda,TMPRSS2,ASAP-0000160-001,5.32,=,1,72
mavda,TMPRSS2,ASAP-0000159-001,4.42,=,1,72
mavda,TMPRSS2,ASAP-0000159-001,4.26,=,1,72
mavda,TMPRSS2,ASAP-0000158-001,4.46,=,1,72
mavda,TMPRSS2,ASAP-0000158-001,4.36,=,1,72
mavda,TMPRSS2,ASAP-0000157-001,3.18,=,1,72
mavda,TMPRSS2,ASAP-0000157-001,1.57,=,1,72
mavda,TMPRSS2,ASAP-0000156-001,3.86,=,1,72
mavda,TMPRSS2,ASAP-0000156-001,3.93,=,1,72
mavda,TMPRSS2,ASAP-0000155-001,6.72,=,1,72
mavda,TMPRSS2,ASAP-0000155-001,6.63,=,1,72
mavda,TMPRSS2,ASAP-0000153-001,1.08,=,1,72
mavda,TMPRSS2,ASAP-0000153-001,1.14,=,1,72
mavda,TMPRSS2,ASAP-0000146-001,36,>,1,72
mavda,TMPRSS2,ASAP-0000146-001,36,>,1,72
mavda,TMPRSS2,ASAP-0000144-001,2.51,=,1,72
mavda,TMPRSS2,ASAP-0000144-001,1.52,=,1,72
