Plate,Enzyme (nM),Substrate (nM),Inhibitor (nM),Inhibitor_ID,v (nM.min^{-1}),Drop
16911-DR,50,550,99500,ASAP-0000141-001,0.478007452,1
16911-DR,50,550,99500,ASAP-0000141-001,0.495597423,1
16911-DR,50,550,49750,ASAP-0000141-001,0.354877658,1
16911-DR,50,550,49750,ASAP-0000141-001,0.366604305,1
16911-DR,50,550,24879.99916,ASAP-0000141-001,0.307971069,1
16911-DR,50,550,24879.99916,ASAP-0000141-001,0.307971069,1
16911-DR,50,550,12439.99958,ASAP-0000141-001,0.272791128,1
16911-DR,50,550,12439.99958,ASAP-0000141-001,0.266927804,1
16912_1,50,550,9989.999771,ASAP-0000141-001,0.382518288,1
16912_1,50,550,9989.999771,ASAP-0000141-001,0.398943116,1
16912_1,50,550,4994.999886,ASAP-0000141-001,0.360618516,1
16912_1,50,550,4994.999886,ASAP-0000141-001,0.377043345,1
16912_1,50,550,2497.999907,ASAP-0000141-001,0.369378425,
16912_1,50,550,2497.999907,ASAP-0000141-001,0.352953596,
16912_1,50,550,1248.999953,ASAP-0000141-001,0.359523528,
16912_1,50,550,1248.999953,ASAP-0000141-001,0.350763619,
16912_1,50,550,624.0000129,ASAP-0000141-001,0.370473413,
16912_1,50,550,624.0000129,ASAP-0000141-001,0.352953596,
16912_1,50,550,312.0000064,ASAP-0000141-001,0.347478653,
16912_1,50,550,312.0000064,ASAP-0000141-001,0.356238562,
16912_1,50,550,156.0000032,ASAP-0000141-001,0.358428539,
16912_1,50,550,156.0000032,ASAP-0000141-001,0.343098699,
16912_1,50,550,79.99999821,ASAP-0000141-001,0.346383665,
16912_1,50,550,79.99999821,ASAP-0000141-001,0.361713505,
16912_1,50,550,39.99999911,ASAP-0000141-001,0.358428539,
16912_1,50,550,39.99999911,ASAP-0000141-001,0.362808493,
16912_1,50,550,19.99999955,ASAP-0000141-001,0.351858608,
16912_1,50,550,19.99999955,ASAP-0000141-001,0.360618516,
16912_1,50,550,9.999999776,ASAP-0000141-001,0.358428539,
16912_1,50,550,9.999999776,ASAP-0000141-001,0.361713505,
16912_1,50,550,4.999999888,ASAP-0000141-001,0.348573642,
16912_1,50,550,4.999999888,ASAP-0000141-001,0.362808493,
16911-DR,50,550,99500,ASAP-0000142-001,0.349014334,
16911-DR,50,550,99500,ASAP-0000142-001,0.378330952,
16911-DR,50,550,49750,ASAP-0000142-001,0.571820629,
16911-DR,50,550,49750,ASAP-0000142-001,0.624590541,
16911-DR,50,550,24879.99916,ASAP-0000142-001,0.847396835,
16911-DR,50,550,24879.99916,ASAP-0000142-001,0.8884401,
16911-DR,50,550,12439.99958,ASAP-0000142-001,0.911893394,
16911-DR,50,550,12439.99958,ASAP-0000142-001,0.929483365,
16912_1,50,550,9989.999771,ASAP-0000142-001,1.306688639,1
16912_1,50,550,9989.999771,ASAP-0000142-001,1.317638525,1
16912_1,50,550,4994.999886,ASAP-0000142-001,1.021991611,1
16912_1,50,550,4994.999886,ASAP-0000142-001,1.011041726,1
16912_1,50,550,2497.999907,ASAP-0000142-001,0.752624424,
16912_1,50,550,2497.999907,ASAP-0000142-001,0.750434447,
16912_1,50,550,1248.999953,ASAP-0000142-001,0.566476367,
16912_1,50,550,1248.999953,ASAP-0000142-001,0.567571356,
16912_1,50,550,624.0000129,ASAP-0000142-001,0.462452453,
16912_1,50,550,624.0000129,ASAP-0000142-001,0.470117373,
16912_1,50,550,312.0000064,ASAP-0000142-001,0.398943116,
16912_1,50,550,312.0000064,ASAP-0000142-001,0.412082979,
16912_1,50,550,156.0000032,ASAP-0000142-001,0.383613276,
16912_1,50,550,156.0000032,ASAP-0000142-001,0.381423299,
16912_1,50,550,79.99999821,ASAP-0000142-001,0.363903482,
16912_1,50,550,79.99999821,ASAP-0000142-001,0.370473413,
16912_1,50,550,39.99999911,ASAP-0000142-001,0.371568402,
16912_1,50,550,39.99999911,ASAP-0000142-001,0.346383665,
16912_1,50,550,19.99999955,ASAP-0000142-001,0.344193688,
16912_1,50,550,19.99999955,ASAP-0000142-001,0.363903482,
16912_1,50,550,9.999999776,ASAP-0000142-001,0.362808493,
16912_1,50,550,9.999999776,ASAP-0000142-001,0.346383665,
16912_1,50,550,4.999999888,ASAP-0000142-001,0.349668631,
16912_1,50,550,4.999999888,ASAP-0000142-001,0.356238562,
16911-DR,50,550,99500,ASAP-0000143-001,0.800490247,1
16911-DR,50,550,99500,ASAP-0000143-001,0.806353571,1
16911-DR,50,550,49750,ASAP-0000143-001,0.577683952,1
16911-DR,50,550,49750,ASAP-0000143-001,0.583547276,1
16911-DR,50,550,24879.99916,ASAP-0000143-001,0.431100864,
16911-DR,50,550,24879.99916,ASAP-0000143-001,0.436964187,
16911-DR,50,550,12439.99958,ASAP-0000143-001,0.343151011,
16911-DR,50,550,12439.99958,ASAP-0000143-001,0.337287687,
16912_1,50,550,9989.999771,ASAP-0000143-001,0.463547442,1
16912_1,50,550,9989.999771,ASAP-0000143-001,0.474497327,1
16912_1,50,550,4994.999886,ASAP-0000143-001,0.39565815,1
16912_1,50,550,4994.999886,ASAP-0000143-001,0.412082979,1
16912_1,50,550,2497.999907,ASAP-0000143-001,0.387993231,
16912_1,50,550,2497.999907,ASAP-0000143-001,0.370473413,
16912_1,50,550,1248.999953,ASAP-0000143-001,0.373758379,
16912_1,50,550,1248.999953,ASAP-0000143-001,0.362808493,
16912_1,50,550,624.0000129,ASAP-0000143-001,0.363903482,
16912_1,50,550,624.0000129,ASAP-0000143-001,0.345288676,
16912_1,50,550,312.0000064,ASAP-0000143-001,0.345288676,
16912_1,50,550,312.0000064,ASAP-0000143-001,0.358428539,
16912_1,50,550,156.0000032,ASAP-0000143-001,0.351858608,
16912_1,50,550,156.0000032,ASAP-0000143-001,0.343098699,
16912_1,50,550,79.99999821,ASAP-0000143-001,0.42631783,
16912_1,50,550,79.99999821,ASAP-0000143-001,0.357333551,
16912_1,50,550,39.99999911,ASAP-0000143-001,0.351858608,
16912_1,50,550,39.99999911,ASAP-0000143-001,0.351858608,
16912_1,50,550,19.99999955,ASAP-0000143-001,0.352953596,
16912_1,50,550,19.99999955,ASAP-0000143-001,0.362808493,
16912_1,50,550,9.999999776,ASAP-0000143-001,0.350763619,
16912_1,50,550,9.999999776,ASAP-0000143-001,0.356238562,
16912_1,50,550,4.999999888,ASAP-0000143-001,0.350763619,
16912_1,50,550,4.999999888,ASAP-0000143-001,0.355143573,
16911-DR,50,550,99500,ASAP-0000144-001,0.188359269,
16911-DR,50,550,99500,ASAP-0000144-001,0.194222592,
16911-DR,50,550,49750,ASAP-0000144-001,0.254028493,
16911-DR,50,550,49750,ASAP-0000144-001,0.302107746,
16911-DR,50,550,24879.99916,ASAP-0000144-001,0.419374217,
16911-DR,50,550,24879.99916,ASAP-0000144-001,0.454554158,
16911-DR,50,550,12439.99958,ASAP-0000144-001,0.677360453,
16911-DR,50,550,12439.99958,ASAP-0000144-001,0.712540394,
16912_1,50,550,9989.999771,ASAP-0000144-001,1.273838982,1
16912_1,50,550,9989.999771,ASAP-0000144-001,1.230039439,1
16912_1,50,550,4994.999886,ASAP-0000144-001,1.350488182,1
16912_1,50,550,4994.999886,ASAP-0000144-001,1.317638525,1
16912_1,50,550,2497.999907,ASAP-0000144-001,1.273838982,
16912_1,50,550,2497.999907,ASAP-0000144-001,1.273838982,
16912_1,50,550,1248.999953,ASAP-0000144-001,1.065791154,
16912_1,50,550,1248.999953,ASAP-0000144-001,1.098640811,
16912_1,50,550,624.0000129,ASAP-0000144-001,0.831463601,
16912_1,50,550,624.0000129,ASAP-0000144-001,0.852268383,
16912_1,50,550,312.0000064,ASAP-0000144-001,0.616845841,
16912_1,50,550,312.0000064,ASAP-0000144-001,0.635460647,
16912_1,50,550,156.0000032,ASAP-0000144-001,0.492017144,
16912_1,50,550,156.0000032,ASAP-0000144-001,0.493112133,
16912_1,50,550,79.99999821,ASAP-0000144-001,0.424127853,
16912_1,50,550,79.99999821,ASAP-0000144-001,0.424127853,
16912_1,50,550,39.99999911,ASAP-0000144-001,0.397848128,
16912_1,50,550,39.99999911,ASAP-0000144-001,0.379233322,
16912_1,50,550,19.99999955,ASAP-0000144-001,0.355143573,
16912_1,50,550,19.99999955,ASAP-0000144-001,0.368283436,
16912_1,50,550,9.999999776,ASAP-0000144-001,0.361713505,
16912_1,50,550,9.999999776,ASAP-0000144-001,0.350763619,
16912_1,50,550,4.999999888,ASAP-0000144-001,0.347478653,
16912_1,50,550,4.999999888,ASAP-0000144-001,0.354048585,
16911-DR,50,550,99500,ASAP-0000145-001,0.187772937,
16911-DR,50,550,99500,ASAP-0000145-001,0.198326919,
16911-DR,50,550,49750,ASAP-0000145-001,0.272791128,
16911-DR,50,550,49750,ASAP-0000145-001,0.284517775,
16911-DR,50,550,24879.99916,ASAP-0000145-001,0.413510893,
16911-DR,50,550,24879.99916,ASAP-0000145-001,0.436964187,
16911-DR,50,550,12439.99958,ASAP-0000145-001,0.653907158,
16911-DR,50,550,12439.99958,ASAP-0000145-001,0.677360453,
16912_1,50,550,9989.999771,ASAP-0000145-001,1.07674104,1
16912_1,50,550,9989.999771,ASAP-0000145-001,1.131490468,1
16912_1,50,550,4994.999886,ASAP-0000145-001,0.66393035,1
16912_1,50,550,4994.999886,ASAP-0000145-001,1.361438068,1
16912_1,50,550,2497.999907,ASAP-0000145-001,1.208139668,
16912_1,50,550,2497.999907,ASAP-0000145-001,0.598231036,
16912_1,50,550,1248.999953,ASAP-0000145-001,0.89278296,
16912_1,50,550,1248.999953,ASAP-0000145-001,0.530341744,
16912_1,50,550,624.0000129,ASAP-0000145-001,0.621225796,
16912_1,50,550,624.0000129,ASAP-0000145-001,0.629985704,
16912_1,50,550,312.0000064,ASAP-0000145-001,0.469022385,
16912_1,50,550,312.0000064,ASAP-0000145-001,0.486542202,
16912_1,50,550,156.0000032,ASAP-0000145-001,0.425222842,
16912_1,50,550,156.0000032,ASAP-0000145-001,0.405513048,
16912_1,50,550,79.99999821,ASAP-0000145-001,0.367188448,
16912_1,50,550,79.99999821,ASAP-0000145-001,0.386898242,
16912_1,50,550,39.99999911,ASAP-0000145-001,0.362808493,
16912_1,50,550,39.99999911,ASAP-0000145-001,0.368283436,
16912_1,50,550,19.99999955,ASAP-0000145-001,0.355143573,
16912_1,50,550,19.99999955,ASAP-0000145-001,0.351858608,
16912_1,50,550,9.999999776,ASAP-0000145-001,0.356238562,
16912_1,50,550,9.999999776,ASAP-0000145-001,0.356238562,
16912_1,50,550,4.999999888,ASAP-0000145-001,0.345288676,
16912_1,50,550,4.999999888,ASAP-0000145-001,0.352953596,
16911-DR,50,550,99500,ASAP-0000146-001,0.618727217,
16911-DR,50,550,99500,ASAP-0000146-001,0.636317188,
16911-DR,50,550,49750,ASAP-0000146-001,0.618727217,
16911-DR,50,550,49750,ASAP-0000146-001,0.636317188,
16911-DR,50,550,24879.99916,ASAP-0000146-001,0.648043835,
16911-DR,50,550,24879.99916,ASAP-0000146-001,0.659770482,
16911-DR,50,550,12439.99958,ASAP-0000146-001,0.636317188,
16911-DR,50,550,12439.99958,ASAP-0000146-001,0.659770482,
16912_2,50,550,9989.999771,ASAP-0000146-001,0.96262008,1
16912_2,50,550,9989.999771,ASAP-0000146-001,1.027252566,1
16912_2,50,550,4994.999886,ASAP-0000146-001,0.764413792,1
16912_2,50,550,4994.999886,ASAP-0000146-001,0.726711508,1
16912_2,50,550,2497.999907,ASAP-0000146-001,0.610373035,
16912_2,50,550,2497.999907,ASAP-0000146-001,0.572670751,
16912_2,50,550,1248.999953,ASAP-0000146-001,0.486494104,
16912_2,50,550,1248.999953,ASAP-0000146-001,0.46602715,
16912_2,50,550,624.0000129,ASAP-0000146-001,0.4326337,
16912_2,50,550,624.0000129,ASAP-0000146-001,0.416475578,
16912_2,50,550,312.0000064,ASAP-0000146-001,0.37015563,
16912_2,50,550,312.0000064,ASAP-0000146-001,0.393854208,
16912_2,50,550,156.0000032,ASAP-0000146-001,0.376618879,
16912_2,50,550,156.0000032,ASAP-0000146-001,0.356151925,
16912_2,50,550,79.99999821,ASAP-0000146-001,0.356151925,
16912_2,50,550,79.99999821,ASAP-0000146-001,0.363692382,
16912_2,50,550,39.99999911,ASAP-0000146-001,0.353997509,
16912_2,50,550,39.99999911,ASAP-0000146-001,0.365846798,
16912_2,50,550,19.99999955,ASAP-0000146-001,0.351843093,
16912_2,50,550,19.99999955,ASAP-0000146-001,0.362615174,
16912_2,50,550,9.999999776,ASAP-0000146-001,0.359383549,
16912_2,50,550,9.999999776,ASAP-0000146-001,0.361537966,
16912_2,50,550,4.999999888,ASAP-0000146-001,0.358306341,
16912_2,50,550,4.999999888,ASAP-0000146-001,0.361537966,
16911-DR,50,550,99500,ASAP-0000147-001,0.372467628,
16911-DR,50,550,99500,ASAP-0000147-001,0.372467628,
16911-DR,50,550,49750,ASAP-0000147-001,0.560093982,
16911-DR,50,550,49750,ASAP-0000147-001,0.571820629,
16911-DR,50,550,24879.99916,ASAP-0000147-001,0.70667707,
16911-DR,50,550,24879.99916,ASAP-0000147-001,0.718403717,
16911-DR,50,550,12439.99958,ASAP-0000147-001,0.6890871,
16911-DR,50,550,12439.99958,ASAP-0000147-001,0.70667707,
16912_2,50,550,9989.999771,ASAP-0000147-001,0.984164242,1
16912_2,50,550,9989.999771,ASAP-0000147-001,1.005708404,1
16912_2,50,550,4994.999886,ASAP-0000147-001,0.809656531,1
16912_2,50,550,4994.999886,ASAP-0000147-001,0.803193283,1
16912_2,50,550,2497.999907,ASAP-0000147-001,0.628685572,
16912_2,50,550,2497.999907,ASAP-0000147-001,0.620067907,
16912_2,50,550,1248.999953,ASAP-0000147-001,0.459563902,
16912_2,50,550,1248.999953,ASAP-0000147-001,0.459563902,
16912_2,50,550,624.0000129,ASAP-0000147-001,0.417552786,
16912_2,50,550,624.0000129,ASAP-0000147-001,0.407857913,
16912_2,50,550,312.0000064,ASAP-0000147-001,0.382004919,
16912_2,50,550,312.0000064,ASAP-0000147-001,0.38739096,
16912_2,50,550,156.0000032,ASAP-0000147-001,0.375541671,
16912_2,50,550,156.0000032,ASAP-0000147-001,0.37015563,
16912_2,50,550,79.99999821,ASAP-0000147-001,0.363692382,
16912_2,50,550,79.99999821,ASAP-0000147-001,0.363692382,
16912_2,50,550,39.99999911,ASAP-0000147-001,0.363692382,
16912_2,50,550,39.99999911,ASAP-0000147-001,0.362615174,
16912_2,50,550,19.99999955,ASAP-0000147-001,0.343225428,
16912_2,50,550,19.99999955,ASAP-0000147-001,0.356151925,
16912_2,50,550,9.999999776,ASAP-0000147-001,0.356151925,
16912_2,50,550,9.999999776,ASAP-0000147-001,0.34753426,
16912_2,50,550,4.999999888,ASAP-0000147-001,0.344302636,
16912_2,50,550,4.999999888,ASAP-0000147-001,0.37015563,
16911-DR,50,550,99500,ASAP-0000148-001,0.823943541,1
16911-DR,50,550,99500,ASAP-0000148-001,0.847396835,1
16911-DR,50,550,49750,ASAP-0000148-001,0.900166747,1
16911-DR,50,550,49750,ASAP-0000148-001,0.911893394,1
16911-DR,50,550,24879.99916,ASAP-0000148-001,0.735993688,
16911-DR,50,550,24879.99916,ASAP-0000148-001,0.753583659,
16911-DR,50,550,12439.99958,ASAP-0000148-001,0.519050717,
16911-DR,50,550,12439.99958,ASAP-0000148-001,0.536640688,
16912_2,50,550,9989.999771,ASAP-0000148-001,0.696549682,1
16912_2,50,550,9989.999771,ASAP-0000148-001,0.724557092,1
16912_2,50,550,4994.999886,ASAP-0000148-001,0.506961058,1
16912_2,50,550,4994.999886,ASAP-0000148-001,0.531736844,1
16912_2,50,550,2497.999907,ASAP-0000148-001,0.441251364,
16912_2,50,550,2497.999907,ASAP-0000148-001,0.427247659,
16912_2,50,550,1248.999953,ASAP-0000148-001,0.402471873,
16912_2,50,550,1248.999953,ASAP-0000148-001,0.378773295,
16912_2,50,550,624.0000129,ASAP-0000148-001,0.378773295,
16912_2,50,550,624.0000129,ASAP-0000148-001,0.359383549,
16912_2,50,550,312.0000064,ASAP-0000148-001,0.345379844,
16912_2,50,550,312.0000064,ASAP-0000148-001,0.373387255,
16912_2,50,550,156.0000032,ASAP-0000148-001,0.36476959,
16912_2,50,550,156.0000032,ASAP-0000148-001,0.339993804,
16912_2,50,550,79.99999821,ASAP-0000148-001,0.346457052,
16912_2,50,550,79.99999821,ASAP-0000148-001,0.352920301,
16912_2,50,550,39.99999911,ASAP-0000148-001,0.34214822,
16912_2,50,550,39.99999911,ASAP-0000148-001,0.373387255,
16912_2,50,550,19.99999955,ASAP-0000148-001,0.349688677,
16912_2,50,550,19.99999955,ASAP-0000148-001,0.356151925,
16912_2,50,550,9.999999776,ASAP-0000148-001,0.378773295,
16912_2,50,550,9.999999776,ASAP-0000148-001,0.352920301,
16912_2,50,550,4.999999888,ASAP-0000148-001,0.349688677,
16912_2,50,550,4.999999888,ASAP-0000148-001,0.348611468,
16911-DR,50,550,99500,ASAP-0000149-001,0.671497129,1
16911-DR,50,550,99500,ASAP-0000149-001,0.671497129,1
16911-DR,50,550,49750,ASAP-0000149-001,0.472144129,1
16911-DR,50,550,49750,ASAP-0000149-001,0.472144129,1
16911-DR,50,550,24879.99916,ASAP-0000149-001,0.354877658,
16911-DR,50,550,24879.99916,ASAP-0000149-001,0.360740981,
16911-DR,50,550,12439.99958,ASAP-0000149-001,0.290381099,
16911-DR,50,550,12439.99958,ASAP-0000149-001,0.307971069,
16912_2,50,550,9989.999771,ASAP-0000149-001,0.413243954,1
16912_2,50,550,9989.999771,ASAP-0000149-001,0.427247659,1
16912_2,50,550,4994.999886,ASAP-0000149-001,0.37015563,1
16912_2,50,550,4994.999886,ASAP-0000149-001,0.38739096,1
16912_2,50,550,2497.999907,ASAP-0000149-001,0.373387255,
16912_2,50,550,2497.999907,ASAP-0000149-001,0.356151925,
16912_2,50,550,1248.999953,ASAP-0000149-001,0.360460757,
16912_2,50,550,1248.999953,ASAP-0000149-001,0.349688677,
16912_2,50,550,624.0000129,ASAP-0000149-001,0.363692382,
16912_2,50,550,624.0000129,ASAP-0000149-001,0.344302636,
16912_2,50,550,312.0000064,ASAP-0000149-001,0.341071012,
16912_2,50,550,312.0000064,ASAP-0000149-001,0.350765885,
16912_2,50,550,156.0000032,ASAP-0000149-001,0.350765885,
16912_2,50,550,156.0000032,ASAP-0000149-001,0.337839388,
16912_2,50,550,79.99999821,ASAP-0000149-001,0.341071012,
16912_2,50,550,79.99999821,ASAP-0000149-001,0.341071012,
16912_2,50,550,39.99999911,ASAP-0000149-001,0.348611468,
16912_2,50,550,39.99999911,ASAP-0000149-001,0.365846798,
16912_2,50,550,19.99999955,ASAP-0000149-001,0.343225428,
16912_2,50,550,19.99999955,ASAP-0000149-001,0.352920301,
16912_2,50,550,9.999999776,ASAP-0000149-001,0.346457052,
16912_2,50,550,9.999999776,ASAP-0000149-001,0.350765885,
16912_2,50,550,4.999999888,ASAP-0000149-001,0.346457052,
16912_2,50,550,4.999999888,ASAP-0000149-001,0.345379844,
16911-DR,50,550,99500,ASAP-0000150-001,0.988116601,1
16911-DR,50,550,99500,ASAP-0000150-001,1.005706571,1
16911-DR,50,550,49750,ASAP-0000150-001,0.818080218,1
16911-DR,50,550,49750,ASAP-0000150-001,0.835670188,1
16911-DR,50,550,24879.99916,ASAP-0000150-001,0.589410599,
16911-DR,50,550,24879.99916,ASAP-0000150-001,0.595273923,
16911-DR,50,550,12439.99958,ASAP-0000150-001,0.42523754,
16911-DR,50,550,12439.99958,ASAP-0000150-001,0.42523754,
16912_2,50,550,9989.999771,ASAP-0000150-001,0.599600954,1
16912_2,50,550,9989.999771,ASAP-0000150-001,0.602832578,1
16912_2,50,550,4994.999886,ASAP-0000150-001,0.461718318,1
16912_2,50,550,4994.999886,ASAP-0000150-001,0.475722023,1
16912_2,50,550,2497.999907,ASAP-0000150-001,0.412166746,
16912_2,50,550,2497.999907,ASAP-0000150-001,0.399240249,
16912_2,50,550,1248.999953,ASAP-0000150-001,0.365846798,
16912_2,50,550,1248.999953,ASAP-0000150-001,0.363692382,
16912_2,50,550,624.0000129,ASAP-0000150-001,0.37015563,
16912_2,50,550,624.0000129,ASAP-0000150-001,0.356151925,
16912_2,50,550,312.0000064,ASAP-0000150-001,0.344302636,
16912_2,50,550,312.0000064,ASAP-0000150-001,0.379850503,
16912_2,50,550,156.0000032,ASAP-0000150-001,0.368001214,
16912_2,50,550,156.0000032,ASAP-0000150-001,0.34214822,
16912_2,50,550,79.99999821,ASAP-0000150-001,0.337839388,
16912_2,50,550,79.99999821,ASAP-0000150-001,0.352920301,
16912_2,50,550,39.99999911,ASAP-0000150-001,0.346457052,
16912_2,50,550,39.99999911,ASAP-0000150-001,0.351843093,
16912_2,50,550,19.99999955,ASAP-0000150-001,0.346457052,
16912_2,50,550,19.99999955,ASAP-0000150-001,0.352920301,
16912_2,50,550,9.999999776,ASAP-0000150-001,0.34753426,
16912_2,50,550,9.999999776,ASAP-0000150-001,0.352920301,
16912_2,50,550,4.999999888,ASAP-0000150-001,0.345379844,
16912_2,50,550,4.999999888,ASAP-0000150-001,0.349688677,
16911-DR,50,550,99500,ASAP-0000151-001,0.642180511,1
16911-DR,50,550,99500,ASAP-0000151-001,0.683223776,1
16911-DR,50,550,49750,ASAP-0000151-001,0.87085013,1
16911-DR,50,550,49750,ASAP-0000151-001,0.8884401,1
16911-DR,50,550,24879.99916,ASAP-0000151-001,0.87085013,
16911-DR,50,550,24879.99916,ASAP-0000151-001,0.882576777,
16911-DR,50,550,12439.99958,ASAP-0000151-001,0.671497129,
16911-DR,50,550,12439.99958,ASAP-0000151-001,0.665633806,
16912_3,50,550,9989.999771,ASAP-0000151-001,0.928810631,1
16912_3,50,550,9989.999771,ASAP-0000151-001,0.928810631,1
16912_3,50,550,4994.999886,ASAP-0000151-001,0.857641981,1
16912_3,50,550,4994.999886,ASAP-0000151-001,0.666442623,1
16912_3,50,550,2497.999907,ASAP-0000151-001,0.525167542,
16912_3,50,550,2497.999907,ASAP-0000151-001,0.520918667,
16912_3,50,550,1248.999953,ASAP-0000151-001,0.433816738,
16912_3,50,550,1248.999953,ASAP-0000151-001,0.429567863,
16912_3,50,550,624.0000129,ASAP-0000151-001,0.399825741,
16912_3,50,550,624.0000129,ASAP-0000151-001,0.409385709,
16912_3,50,550,312.0000064,ASAP-0000151-001,0.374332493,
16912_3,50,550,312.0000064,ASAP-0000151-001,0.378581368,
16912_3,50,550,156.0000032,ASAP-0000151-001,0.38495468,
16912_3,50,550,156.0000032,ASAP-0000151-001,0.396639085,
16912_3,50,550,79.99999821,ASAP-0000151-001,0.3690214,
16912_3,50,550,79.99999821,ASAP-0000151-001,0.373270274,
16912_3,50,550,39.99999911,ASAP-0000151-001,0.379643586,
16912_3,50,550,39.99999911,ASAP-0000151-001,0.361585869,
16912_3,50,550,19.99999955,ASAP-0000151-001,0.352025901,
16912_3,50,550,19.99999955,ASAP-0000151-001,0.361585869,
16912_3,50,550,9.999999776,ASAP-0000151-001,0.374332493,
16912_3,50,550,9.999999776,ASAP-0000151-001,0.355212557,
16912_3,50,550,4.999999888,ASAP-0000151-001,0.349901464,
16912_3,50,550,4.999999888,ASAP-0000151-001,0.362648088,
16911-DR,50,550,99500,ASAP-0000152-001,0.87085013,1
16911-DR,50,550,99500,ASAP-0000152-001,0.894303424,1
16911-DR,50,550,49750,ASAP-0000152-001,0.6890871,1
16911-DR,50,550,49750,ASAP-0000152-001,0.712540394,1
16911-DR,50,550,24879.99916,ASAP-0000152-001,0.495597423,
16911-DR,50,550,24879.99916,ASAP-0000152-001,0.513187393,
16911-DR,50,550,12439.99958,ASAP-0000152-001,0.354877658,
16911-DR,50,550,12439.99958,ASAP-0000152-001,0.366604305,
16912_3,50,550,9989.999771,ASAP-0000152-001,0.541100822,1
16912_3,50,550,9989.999771,ASAP-0000152-001,0.546411915,1
16912_3,50,550,4994.999886,ASAP-0000152-001,0.44762558,1
16912_3,50,550,4994.999886,ASAP-0000152-001,0.439127831,1
16912_3,50,550,2497.999907,ASAP-0000152-001,0.416821239,
16912_3,50,550,2497.999907,ASAP-0000152-001,0.410447927,
16912_3,50,550,1248.999953,ASAP-0000152-001,0.381768024,
16912_3,50,550,1248.999953,ASAP-0000152-001,0.378581368,
16912_3,50,550,624.0000129,ASAP-0000152-001,0.377519149,
16912_3,50,550,624.0000129,ASAP-0000152-001,0.387079117,
16912_3,50,550,312.0000064,ASAP-0000152-001,0.362648088,
16912_3,50,550,312.0000064,ASAP-0000152-001,0.37645693,
16912_3,50,550,156.0000032,ASAP-0000152-001,0.374332493,
16912_3,50,550,156.0000032,ASAP-0000152-001,0.374332493,
16912_3,50,550,79.99999821,ASAP-0000152-001,0.364772525,
16912_3,50,550,79.99999821,ASAP-0000152-001,0.359461432,
16912_3,50,550,39.99999911,ASAP-0000152-001,0.373270274,
16912_3,50,550,39.99999911,ASAP-0000152-001,0.357336995,
16912_3,50,550,19.99999955,ASAP-0000152-001,0.348839245,
16912_3,50,550,19.99999955,ASAP-0000152-001,0.363710306,
16912_3,50,550,9.999999776,ASAP-0000152-001,0.37645693,
16912_3,50,550,9.999999776,ASAP-0000152-001,0.362648088,
16912_3,50,550,4.999999888,ASAP-0000152-001,0.35308812,
16912_3,50,550,4.999999888,ASAP-0000152-001,0.366896962,
17265-DR1,50,550,99500,ASAP-0000153-001,0,
17265-DR1,50,550,99500,ASAP-0000153-001,0.016255182,
17265-DR1,50,550,49750,ASAP-0000153-001,0.01864565,
17265-DR1,50,550,49750,ASAP-0000153-001,0.026773242,
17265-DR1,50,550,24879.99916,ASAP-0000153-001,0.047331266,
17265-DR1,50,550,24879.99916,ASAP-0000153-001,0.035378926,
17265-DR1,50,550,12439.99958,ASAP-0000153-001,0.079363538,
17265-DR1,50,550,12439.99958,ASAP-0000153-001,0.065976917,
17265-DR1,50,550,7462.999821,ASAP-0000153-001,0.106136779,
17265-DR1,50,550,7462.999821,ASAP-0000153-001,0.096574907,
17265-DR1,50,550,2487.999916,ASAP-0000153-001,0.222791618,
17265-DR1,50,550,2487.999916,ASAP-0000153-001,0.23235349,
17265-DR1,50,550,1559.000015,ASAP-0000153-001,0.35187689,
17265-DR1,50,550,1559.000015,ASAP-0000153-001,0.318410338,
17265-DR1,50,550,778.9999843,ASAP-0000153-001,0.557457138,
17265-DR1,50,550,778.9999843,ASAP-0000153-001,0.571799946,
17265-DR1,50,550,389.9999857,ASAP-0000153-001,0.896903594,
17265-DR1,50,550,389.9999857,ASAP-0000153-001,0.844313298,
17265-DR1,50,550,194.9999928,ASAP-0000153-001,0.968617634,
17265-DR1,50,550,194.9999928,ASAP-0000153-001,0.930370146,
17265-DR1,50,550,100.0000015,ASAP-0000153-001,0.80606581,
17265-DR1,50,550,100.0000015,ASAP-0000153-001,0.786942066,
17265-DR1,50,550,50.00000075,ASAP-0000153-001,0.581361818,
17265-DR1,50,550,50.00000075,ASAP-0000153-001,0.562238074,
16912_3,50,550,9989.999771,ASAP-0000153-001,0.189506447,1
16912_3,50,550,9989.999771,ASAP-0000153-001,0.199066415,1
16912_3,50,550,4994.999886,ASAP-0000153-001,0.28191947,1
16912_3,50,550,4994.999886,ASAP-0000153-001,0.273421721,1
16912_3,50,550,2497.999907,ASAP-0000153-001,0.383892461,1
16912_3,50,550,2497.999907,ASAP-0000153-001,0.388141336,1
16912_3,50,550,1248.999953,ASAP-0000153-001,0.547474134,1
16912_3,50,550,1248.999953,ASAP-0000153-001,0.55066079,1
16912_3,50,550,624.0000129,ASAP-0000153-001,0.776913363,1
16912_3,50,550,624.0000129,ASAP-0000153-001,0.805593267,1
16912_3,50,550,312.0000064,ASAP-0000153-001,1.130632176,1
16912_3,50,550,312.0000064,ASAP-0000153-001,1.162498735,1
